label,tweets
0,I couldnt care less
0,(Daily Express):Shamima Begum: #ISIS bride says she '#REGRETS EVERYTHING' as she BEGS to return to UK : ISIS bride Shamima Begum has begged the UK for a second chance and claimed she was brainwashed. ..  
0,Ev bu despka tewaw buna teHer weki Daa (ISIS) tu j dibe l ser dest Kurdan bikew Its a first that starting to getting fail and fault #ErdoganYour future will be like ISIS how they went to the hell by Kurdish hand 
0,"@realDonaldTrump These maps don't tell the whole story. The group has indeed lost all the territories it once controlled but let's be careful with #ISIS which has proved its resilience in the past. In terms of operations, the group is not eliminated. "
0,"ISIS ambush in al-Mazari' area north of Baghdad kills 'Abbas al-Musawi' a high ranking officer in the Iraqi army, along with two of his bodyguards in addition to 'Emad Hamid Hamdi', a PMU militia leader.#ISIS #isis executions #pmu #pmuer #iraq_news #Iraq"
0,"@Rashid_King_5 You seem to think wars have no consequences. Boundary changes after wars have been common for Centuries. Isis is a good example, Russia another, Gaza a third. Balfour doesnt have much to do with Arab aggression against Israel."
0,@Lilporkch0p @trump45maga2016 Her best chance of getting Trulanders attention would be if she pledged allegiance to ISIS. First Class flights and some spending money would be cleared asap for her return.
0,@DianeLong22 @gatewaypundit An ISIS boy-banned?
0,"@TMURPH88 @BlueSea1964 Just as we had no mercy for ISIS we must destroy the ""deep state""."
0,"@realDonaldTrump Replace ISIS with Trump, and Internet with Twitter...bingo"
0,All Muslims should apologise for ISIS and pay its victims reparations #islam #isis #muslim #reparations #news #media #genocide 
0,British Jihadist claims he didn't know the reality of joining ISIS 
0,   Share So The World Will Know Who The Real Enemies Are And The Reason Muslims Are In Our Government!!!
0,"The video also shows some fighters in gathering, reminding some matters of religion, and part of their weapon maintenance and clashes.Also Khaled Abbas, and ISIS fighter, talks about his experience with religious groups in yemen, and how they have problems in ideology .. etc "
0,"This is what Jean-Pierre Valognes was already terming dilapidated spiritual Disneyland, 30 years ago.  A sad fin de race in Kamal Salibis telling: For religious minorities targeted by ISIS, new schools and clinics. But where are the people? "
0,IS gutting Assad's forces and they cant respond due the bulk of his forces being positioned to take out HTS.
0,"Go fight for Isis bitch with that piece of shit on your head, one less BRAINWASHED Islamist IS BETTER FOR EVERYONE !"
0,The eyes of greater size than all the oceansDo you ever get that feeling that youre sinking ?I doArtist:  IsisSong:  Celestial (The 
0,"Shazam/Isis Crossover in Shazam Season 3 episode ""Finders Keepers.""  via @YouTube"
0,@Themamman @albion2016 @J_Bloodworth Not to mention the 8 billion plus thats gone to fund isis..
0,"@samayelkhalil @Mervan_artin Yeah you are warriors ! You run all the time ! You ran away from the ottoman empire to armenia ,from isis to the kurds! You guys are great warriors thats why you have a country, a language , history even in mossul your leader was hanged on the door shut up "
0,@vuceka Isis attacks again 
0,This pope doesn't seem to care very much for his flockPolitics is his interest.
0,Suspect arrested in officerand#39;s stabbing in Canada by man with ISIS flag on dashboard: Police
0,@Gen_Juhziz @MSNBCPR @VivaRevolt @brett_mcgurk @NBCNews @MSNBC I remember it is FSA make stupid decision to unit with isis and finally save assad.
0,"@DailyMirror @DailyMirror are trying to get the public to sympathise for this ISIS bride, but they would attack Harry and Megan in an unprecedented manner for falling in love. SHAME ON YOU @DailyMirror "
0,Give me one reason she is in this country. She is a subversive agent of ISIS.  See  to see her true ideology.
0,@IlhanMN are you sad that ISIS is  nearly all dead now? even Al Bidaddy had to shave hgis beard and flee back to Israel.
0,They have found her then
0,"#ISIS #Terrorism #Cyberwarfare Pro #ISIS invitation only channels released one minute video from #Amaq agency containing the assassination of #Nigerian #Army personnel in the #Borno area, North Eastern #Nigeria #GIIWEBINT"
0,"For religious minorities targeted by ISIS, new schools and clinics. But where are the people? - This is what Jean-Pierre Valognes was already terming dilapidated spiritual Disneylands, 30 years ago.  A sad fin de race in Kamal Salibis telling: "
0,@jihadwatchRS ISIS ethnically cleansed Christians from Northern Iraq. The PLO has ethnically cleansed Christians from Bethlehem. Coptic Christians are murdered monthly in Egypt. 100s of Nigerian Christians were slaughtered last the couple weeks. That flower is rotting on the vine
0,"She has now claimed she was ""brainwashed"" "
0,"And most of all, speaking to Sky - without a PR on hand."
0,Shamima Begum begs for second chance and says she 'regrets having kids in Syria. @ellievhall 
0,FBI considers white nationalism as much of a threat as ISIS 
0,#Muslim:  #Syria #ISIS  #IS Qur'an Contradiction: Intercession 
0,Got off early and miss Isis wanted to stroll in the front yard.  
0,@msmorgan1968 @WolfVivienne007 @Twitter @TwitterSupport @jack @MoishesMom Ah yes. Twitter suspended me for 12 hours because I said a camel should have kicked a fat man who sat on her. It seems they won't tolerate saying something like that which is obviously not a threat but it's okay for ISIS to post beheadings and paedophiles to post their filth.
0,#RulesBasedInternationalOrder
0,@dbongino That is amazing news! A strong US economy + vindication from the Mueller Report + reductions to regulations + low UE + Southern Border + ISIS defeated + DPRK pacified for the time being + potential China Trade Deal + CJS reform + VA Choice + increased Military budget = SUCCESS!
0,And you want this shit in England!  FECK RIGHT OFF! Its time to deport the lot of them!
0,"@Claudia_Kealoha @spain_1957 Exactly, in their mind Israel is all angelic but in reality Israel too supports terrorism. Israel admitted to support the ISIS and other extremist groups in Syria, just few days ago Israeli/US made weapons were found in Syria. Israel created FLLF terrorists "
0,@universal_sci What if ISIS bratsusto the moon
0,British Teen dubbed 'Osama Bin Bieber' Who Joined Caliphate Is Killed by ISIS for Being Spy  via @gatewaypundit
0,British Teen dubbed 'Osama Bin Bieber' Who Joined Caliphate Is Killed by ISIS for Being Spy  via @gatewaypundit
0,NO
0,"@seonf @kids1627a You're making everything sound like something it wasn't but that's just the typical liberal way. WUS Obama let 4 Americans be MURDERED in Benghazi, refused to stop Isis as thousands of people were getting their heads chopped off, drew a Red Line in the Sand with Syria and then hid"
0,"How convenient, shes had weeks to come up with that story. This was the same woman that thought the Manchester bomb was justified. Dont believe her! "
0,This graphic really illustrates the momentum ISIS has in its geographic expansion.The rise in ISIS claimed attacks in Africa is deeply disturbing  many of the affected African countries arent nearly as equipped to deal with the threat as Iraq and Syria were...
0,Fromis_9 defeated ISIS by replacing their actual bombs with love bombs
0,Targeted #ISIS accounts    #targets #iceisis #opiceisis
0,"@TulsiGabbard This holds true for so many things our leadership has allowed to occur for the mighty dollar. In Syria, resources in the Golan Heights are the end game. In the US, they've already been bought up and we said NOTHING. "
0,"@redshoe9 @jennmarie125 @NunesTears @RepRalphNorman @realDonaldTrump Gee I did not know Trump had a Seal Team. I know the Navy has Seal Teams.I know he is their Commander in Chief who has access to all the info on this.All this over a FN ISIS POSHe was fighting for America , he give his adult life to service and you have no respect for that."
0,'How does this serve US interests? Gabbard slams decision to sell Saudi Arabia nuclear weapons tech  RT USA News  #
0,Breaking news: the women and men who did this dont want to live in a refugee camp where all Syria lives because of them. #ISIS 
0,Being a Nigerian and living in Nigeria is far dangerous than living in ISIS occupied SyriaPolice will brutalise youSARS will kill youSouth Africans will kill youBoko Haram will kill youArmy will kill you... 
0,"@DavidWohl @realDonaldTrump @foxandfriends @RepRalphNorman Wow. He killed the ISIS savage when he was already captured, had his pictures taken with the corpse, shot civilians and recklessly fired into crowds. His fellow Seals want him in the brig."
0,@Daily_Express How many beged not to be murder by ISIS Keep her out
0,@trelayne @acutelyonline @Pscool617 @CNN Lol ok ISIS
0,"Ahh, I bet she does."
0,@realDonaldTrump If you leave out the word isis it sounds like a description of yourself and those you surround yourself with... minus the savvy expertise #trumpish  #trumptwitter
0,"@sommervilletv Thank you for not letting this be ignored whilst the Brexit circus seems to be all Britain cares about. Brave, dedicated reporters like you are our only hope in holding Britain to its responsibilities - bringing British ISIS fighters to justice and helping their victims."
0,@Godney100 @NONONOEU Muslim ISIS rabble stay out of UK we don't want you to away
0,Syria: Is US Fighting ISIS or Liquidating Assets?  via @grtvnews
0,'How does this serve US interests? Gabbard slams decision to sell Saudi Arabia nuclear weapons tech 
0,@Paola_Dec1231 @Rob_Oliphant But the stuuunato feels safe with returning Isis fighters. 
0,@NoMoreTomSpace @acutelyonline @Pscool617 @CNN You're signing off as ISIS? I should report you for terrorism affiliation
0,Oh you think that was men? No no. Women everywhere. Women sitting in the next room. Women cooking. Women celebrating these attacks and murders on social media. Women living in Syrians houses they didnt belong in. Women watching executions and women judges on ISIS sharia courts.
0,ALTA HISTORIA
0,#ISIS detainees raise complicated questions under #International #Law 
0,Chechen leader Kadyrov vows to repatriate all ISIS children #iraq #bhivechat #bhivenectar #bhive 
0,"@SenJeffMerkley Obama was a real POS with giving guns to criminals in Mexico (F and F), his supplying $ and weapons to US enemies (like Iran, ISIS, and etc), stirring up the border crisis, and giving kids to traffickers.  Thanks for the reminder of how grateful we should be to have Trump!"
0,Moaning ISIS bride Shamima Begum says she regrets raising kids in terror groups Caliphate after burying three babies in fivemonths  
0,@realDonaldTrump Why is nothing mentioned about two mosque members turned Isis and killed in Yemen? Why no mention of preaching of radical Islam at the mosque? WHY? Your pretty good at saying it the way it is. Enough of Christian's and govt's sucking up to them.
0,  
0,It's still a fuck off from me. Keep begging bitch.
0,"Keeping to mind, she had originally regretted NOTHING and had deemed the Manchester terrorist attack, ""An act of War"". No Darling, you had made your decision and must suffer the consequences.PISS-OFF!!!"
0,@pattymphd @washingtonpost @realDonaldTrump Agree totally wake up everyday worrying about Isis and my 7000 deductible on insurance i cannot afford  or want.
0,Baby-faced British ISIS recruit 'has been executed by terror group'  via @MailOnline
0,isis sending me some uber eatssssss..!
0,@DailyMirror she is regretting it because Putin has bombed the crap out of ISIS.
0,Soo u wan crush on my crush abi no wahala na isis i go call for una
0,"Aiden James Left UK To Fight ISIS, Today He's On Trial For Terror Offens...  via @YouTube"
0,"Aww, poor baby. Who gives a shit? British jihadi moans he 'didn't know' how bad life with ISIS would be.via @GoogleNews"
0,"@StefMNicholas An Imam said this: I dont understand this, many religions R out there convertin others. His very duty is 2call ppl to Christ. Imagine bein so politicaly correct tht u, as the Pope, tell Priests 2 no longer convert ppl...how I wish ISIS was this politicaly correct -Imam Tawhidi"
0,ISIS fanatic Hungry Hamza who moaned he missed KFC and Nando's captured in Syria  
0,"@TaylorRMarshall @StefMNicholas @timotheeology An Imam said this: I dont understand this, many religions R out there convertin others. His very duty is 2call ppl to Christ. Imagine bein so politicaly correct tht u, as the Pope, tell Priests 2 no longer convert ppl...how I wish ISIS was this politicaly correct -Imam Tawhidi"
0,"@sirsaint63 Look at beautiful Isis strolling in the green grass and getting in some great sniffs, too!"
0,Keeping Twitter it's saner
0,U will be dead 200 years BEFORE that happens here
0,British Teen dubbed 'Osama Bin Bieber' Who Joined Caliphate Is Killed by ISIS for Being Spy 
0,"I mean...""business""?"
0,@ezralevant @StefanMolyneux You didnt mention Yadizi people murdered by ISIS/L.  Nary a Zoroastrian either.   Or other Muslims murdered by ISIS/L.    Your religious bigotry is on display.
0,"So sad to see the level that the FBI has sunken to.Not the Rank and File Agents, who just do what they're told, but the Useless Heads of The Bureau"
0,"@SachinPilot Sir, 1 dy we die bt Pls Sve ur G. Children's, ISIS ideology nt belive in othrs God,  and programmed Musl's into ISIS in Madrasas, Vrses 9:29,29:41-42,9:23 says: Fight, Kill, Covert Non Belivers, Thats Y, No Hindu in Kash., World in Trror, Spk up or G. Child's accpt SHARIYA "
0,Text
0,@abiyasajaa Isis dong
0,"British ISIS Bride admits she was 'brainwashed' into believing ISIS, hopes for second chance, if you know what i mean"
0,Fair enough darg
0,#Brexit 
0,"@priyankagandhi Rahul Gandhi has joined hands with Taliban, ISIS- Recruiting PFI- SDP to pamper and consolidate Muslim's vote in the waynad in Kerala. Its a ultimate gross voilation of model code of conduct. Now congress party includes in manifesto to omit sections of 124 A of the IPC sedition"
0,Thinking of all all those poor Yazidi womenwho became sex slaves didnt VOLUNTEER to become the property of ISIS terrorists.Mercy for them not jihadi women
0,@nypost for each RT this gets I'll kill one ISIS
0,Horror.
0,"@SkyNews Question is was she groomed or did she search out isis. Either way she is a risk, so we should just hang her."
0,"British ISIS Bride admits she was brainwashed into believing ISIS, hopes for secondchance  "
0,"@VaderRP Yesterdays covert ops mission with Kindle (Kendall?) destroyed me, shit was so funny and creative. Anal Isis"
0,"British man from Merseyside travelled to fight Isis in 'amateurish way', court hears "
0,@BlackArrowforu @farhaa_p its isis terrorist
0,"Tell Me, How Do You Watch A Terrorist Attack In Your City Then Claim You Didn't Know What ISIS Do? I'm Sick Of The Stories Of These Terrorists. Once You Join A Terrorist Group Out To Kill Us? The Only Interest I Have Is Watching The Group Be Decimated Till It No Longer Exists."
0,@DylanBatMann you should've made your band name Isis
0,@TheTestyTarheel Then she needs to leave and go back to isis
0,dlvr syria British man who travelled to fight Isis in Syria denies terror offences   + votered  : votered 
0,Nigga reporting from the bleachers
0,"Sorry if I ruin your day bc you will get upset of how those #ISISwives think of what they did, how they live wz no remorse or how they DEMAND the rights--la-Sharia for their kids; the basic rights their terrorist group took away from religious minorities.#Yazidis #Christians"
0,NATO warns ISIS will continue to mobilize support for its twisted ideology 
0,@melrose_craig @SkyNews Hands off Isis 
0,Now its proof#INDIAN NATIONAL Congress=(PAKISTAN+ISIS)
0,How a 'smarter' Islamic state is quietly taking over swathes of Syria after Isis defeat 
0,ISIS Bride Still DEMANDING Re-Entry Into US After Promoting Drive-Bys at Parades  via @TPInsidr
0,Thank you for your input Shamima #Brexit 
0,How a 'smarter' Islamic state is quietly taking over swathes of Syria after ISIS defeat 
0,Targeted #ISIS accounts#targets #iceisis #opiceisis
0,"After years of fighting tunnel warfare against the opposition and #ISIS, #Syria\'s military says it\'s ready to bring that experience to bear in ""the real war"" against #Israel, which ""is still on."" "
0,"I think about how we are tricked into thinking the wrong CRAP. Hey, NETY, you were not messed with by ISIS because you WERE ISIS! It took 4 years for the CAT to be let out of the BAG. Shame on all of you corrupt... "
0,"AN FBI AGENT MARRIED AND ISIS FIGHTER. THIS WS KEPT QUIET N SHE GETS ONLY 2 YEARS. WHAT HAPPENED AMERICA WHERE IS JUSTCE. Hundreds of abuse woman are in prison 4 defending them selves, yet u teat a terrorist like gold. Wow"
0,ReallySeem to remember her on TV saying the exact opposite
0,posted.Dangerous period for Europe: Hungary says suspected ISIS fighter found with EU debit card 
0,UN chief offers condolences to Iraq after ISIS stadium bombing | Chicago Sun-Times
0,You just know Kevin sent that Nigerian Prince some money...
0,Shes taking the piss
0,"@RandiACaras @chefjoseandres Immigration laws are there for several very good reasons. Bur hey, screw it.....lets just let people walk on in! ISIS and other enemies can just fly to Mexico, then walk on in. Sound good to you?"
0,@BonnieAttackk @GatShady300 @Salehtion Yes most isis members  have hair all over their face.
0,Taqiya in Islam allow them to lie ==  Australian ISIS fighter says he DIDN'T KNOW the group were terrorists  via @MailOnline
0,"Am curious about what happens to some men, that they radicalize to #ISIS or #WhiteNationalism. They are like two sides of the same coin. Did they have no healthy male role models? Is this some form of #Incel disease? Carrying so much hate must be painful. #racism #islamophobia"
0,ISISs Caliphate Is History. Arab Leaders Should Keep It That Way. 
0,No
0,Why was she even asked 
0,"Many nations participated in removing [the Islamic State], and we are grateful, but in the process they destroyed Ninewa, he said. They should all participate in rebuilding the province."
0,"She doesnt look like she is suffering in any way. She is alert, smiling, chatting, and wearing makeup. Leave her there"
0,ISIS BRIDES WANT SECOND CHANCES!DID ANY OF THEIR VICTIMS GET A SECOND CHANCE?NOPE. SORRY BUT YOU MADE A CHOICE. WE CAN'T AFFORD THE ODDS OF YOU STILL BEING A TERRORIST. 
0,"Nah bitch, take that shit eating grin back to your isis lovers smh....we're all set"
0,"British ISIS Bride admits she was 'brainwashed' into believing ISIS, hopes for second chance "
0,Too bad. Just what Britain DOESN'T NEED.
0,The latest Hawaii Intelligence Daily!  #isis #remainernow
0,"@KTHopkins Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,We dont care..stay over there.move to Germany and be among your kind
0, how can u hate from outside the club.. you ca-.  Its best I dont finish the line
0,Why are Sky doing PR for ISIS?
0,Biden connected with members of ISIS - 
0,"Once brainwashed your brainwashed so @houseoflords No ISIS brides here thank you. They were all revolting in the camp threatening to behead the ppl in charge Isis bride: I regret everything, I was brainwashed... give me a chance "
0,Intensive Care - When nurse Isis Love's patients aren't  ! #Adult Movie Port &gt;&gt;   &lt;&lt; 
0,"@realDonaldTrump Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,I feel like kris Jenner is on her PR team
0,MR GRADY'S DAILY BLOG: THE WORLD NEWS AND THE FOX NEWS HEADLINES 
0,@Tennesseine This sounds a lot like his secret plan to totally defeat ISIS in 30 days!
0,Looool
0,ISIS Bride Says She Must Look 'Like I Am a Supporter of the Worst Terror Group in History'/ I watched you jump on the back of an American soldier. So yeah!
0,Town halls is such an innovative idea. I mean Obama did them and look how much input the everyday American had in his administration! I remember people clamoring for us to create and arm ISIS.
0, 
0,Arent we all Shamima love.
0,Weve got enough model citizens.....real ones ....who dont condone their husband killing infidels on a daily basis....
0,@greta Where's the surveillance footage? Someone has something to hide.  Didn't ISIS actually take credit for it?
0,"@ugurcnka Those weapons went to Kurdish YPG groups fighting ISIS. And theyve been far more stalwart allies of the U.S. lately.If Turkey wants a warmer reception in weapons sales, it needs to shed the dictator Erdogan who is cozying up to Putin."
0,@Chrisjt8916 @holski_beat @fluffyhawkins Why would anyone go to that expense for an asset of such low value? She wasnt involved at high levels of Isis - she cooked and cleaned up- not much top level intel there
0, 
0,"and if Trump gives nuke tech to KSA, the servant will become the master.the fact that Imran Khan has nukes is why US cant carpet bomb the Taliban out Afghanistan, like US did in Syria with ISIS"
0,"20141382.5 FM NORTH WAVE""You And The Music"" /ISIS"
0,Crazy fascist says he's sick of boring democracy
0,"@JasonGroves1 We've got Isis terrorist's running round Britain, how less safe could we honestly be"
0,Ex-Russian military officer sentenced to 19 years for fighting alongside ISIS  
0,"@GedRobinson Fair dos, then again I'll wager your mistakes at work wouldn't be lying to Parliament and the UN to start a war that killed two million people, destabilised a whole region and created ISIS."
0,ISIS bride claims shed be model citizen if she's allowed to return to US: I didnt hate America #AprilFools  
0,"British ISIS Bride admits she was 'brainwashed' into believing ISIS, hopes for second chance "
0,They are desperate to protect the 2nd Amendment and take out ISIS with overwhelming force.
0,"@TLtredleon @jordanbpeterson I mean people are working, the stock market is up and ISIS is not running buses into crowds. Great President."
0,@TheSun You really are a shite news outlet ffs whos interested in the isis slag. Really whos interested?
0,"I'm still curious about selling points? How does that go, he beats his wives more savagely? The goats have never complained?"
0,@upyours88 @chefjoseandres Not sure how you got letting ISIS in (I thought they were vanquished from the earth) from my suggesting that laws that aren't working or reflecting reality should be amended.
0,THE SNAKE LIES!
0,@AnaKasparian That's why you get insurance before you get sick. If Obama and Bush didn't spend all the Medicare money supplying ISIS with weapons and ammo there wouldn't be a problem.
0,"Those who joined ISIS knew EXACTLY what they were joining. ISIS from its very inception was beheading people, burning people alive and dropping people into boiling oilall on video distributed on social media and in Jihadi chat rooms.  "
0,ISIS Bride Knows She Must Look Like I Am a Supporter of the Worst Terror Group in History  #maga #trumptrain #kag #tcot #2a
0,"#Islam:  #Syria #ISIS  #IS The Mecca Mystery"". Peter Townsend latest.  Available at "
0,'I want to go back to the UK for a second chance' - Isis bride Shamima Begum claims she was brainwashed - 
0,We know this for a long time. The ties between Israel (Mossad) and ISIS. The dog of the Empire and his tail. 
0,"British ISIS Bride Expresses Regret at Joining Jihadis, Admits She Was Brainwashed  via @epochtimes"
0,sorry the test is over wrong andwer
0,#globalism
0,She has more of an emotional reaction to Brexit than seeing decapitated heads in the street. Maybe don't listen to her fucking twat opinion on anything
0,"This vain, self-serving smug media luvvie is whining on about Brunei executing homosexuals and adulterers. His Ukrainian Nazi pals burn rainbow flags and persecute them all the time. And his government arms, supports, supplies and even protects ISIS, evacuating them from war zones. "
0,Shes tryna chat to us through the window because the doors locked looool
0,British Teen dubbed 'Osama Bin Bieber' Who Joined Caliphate Is Killed by ISIS for Being Spy  via @gatewaypundit
0,Targeted #ISIS accounts  #targets #iceisis #opiceisis
0,"Well darlin' you sold out the US and joined our enemy. You made the decision and our enemy can now foot the bill and unfortunately do what they want to you. Now that our enemy knows you want to go back to their enemy, that is going to be a problem, isn't it?"
0,Oh baloney.
0,Stay where u r
0,@francesweetman Hed have joined ISIS
0,LMAO see this one
0,Gun-toting jihadi known as 'ISIS matchmaker' found in refugee camp??  via @MailOnline
0,Sorry your not welcome 
0,"Freed From ISIS, Syrians Struggle to Rebuild Raqqa  "
0,She can swap places with you ya fucking weapon.
0,"Based on Ilhan Omar and other recently elected Leftists, she would fit in perfectly.Hoda Muthana, ISIS bride, says she'd be model U.S. citizen - Washington Times "
0,He is being prosecuted to please turkey basically 
0,Leave her right where shes at.
0,Shocking
0,@BITCHIMINTHESTU Bro one threatened isis 
0,She is Omars sister.  And she will run for a seat in Congress too.  Watch for the Dems push to allow her to return to the US.
0,"In a new article and interview about the Coalition and Syria and Iraq, I look at the next phase after Baghouz  "
0,"@DinaEllithorpe On the campaign trail he bragged about the greatest healthcare plan that covers everyone and would be cheap, that he knew more than all the generals, that only he knew how to get rid of ISIS almost immediately and always thinks he's the smartest person in the room."
0,Dozens of ISIS fighters escape Baghouz to launch big assault on Syrian Army troops near Palmyra 
0,have a Isis day
0,how u hating from outside the club? u cant even get in! leggo!
0,A big 'No' to the Bride!
0,Shoot the evil bitch.
0,#ISIS   #
0,@Dr_AbdulSamad @ashoswai @xxshl If u look at like so u could argue that ISIS has religious goals in establishing a caliphate.  But their cause is not religious- religion is their foothold and thats it.
0,"Well its been fun but Im mass blocking the tankies before that ratfuck me into a contelpro Isis IMF agent (who is, allegedly, bappin)"
0,"Fk, NO WAY"
0,Easily convinced Kevin.
0,Isis bride Shamima Begum says she is sick of Brexit TOUGH
0,How much are you getting paid? 
0,Australia Shares Secrets of Its Offensive Cyberwar Against ISIS to Entice New Hacker Troops 
0,The way people have tried to drag this story out for clicks by every means possible is just grotesque. It reached that point a long time ago but this is like an Onion headline now.
0,"@namono_akeno66 @MichaMoser1 @Bhaktirassagar @Bakarrchod @OpIndia_com @pewdiepie Lady, do you really think that there is just ISIS in the entire world ?Pakistan released a list of 68 terror organisations in their country. Where do you think they create havoc ? India and Afghanistan."
0,ISIS bride and 3 time loser wants to come to America  #ISIS #jihad
0,@AsadOfAndalus Bobby the radical extremist. Isis would be proud to have someone like him working their marketing team. 
0,"British ISIS Bride admits she was 'brainwashed' into believing ISIS, hopes for second chance  #FoxNews"
0,@acemindbreaker @allieddrown why would you even put not map in your bio. its like putting not part of isis in your bio. dosnt make sense
0,"@SpecialReport This woman cant be trusted. Hire her to infiltrate ISIS for the government but not have her back to US. It was her choice marrying a terrorist, so no crocodile tears and nice talking will do the trick. Maybe she wants to come to US working for ISIS."
0,We should never forgetFour Things You Should Read about ISIS   via @TheIRD
0,@KamalaHarris Radical Democrats are the new Isis and need to be destroyed.
0,Shes not even an American and demanding we let her back in after she burned her passport and tweeted instructions on how to kill Americans. @IlhanMN prob will sponsor her plight to get back in. #AMERICAFIRST #tcot 
0,"Just a reminder, the Koran says its just fine to lie to the infidel in order to serve your purpose. America is the infidel to them.  They can never be trusted."
0,And the award for the most tenuous story about Brexit ever goes to...
0,"""I don\'t see how you can hate from outside of the club, You can\'t even get in, Ha ha ha, Leggo"""
0,#ISIS cannot do anything against Mr Abe government of JAPAN anymore #islamicState
0,"@SpeakerPelosi Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,"@Lowcountry1Girl She gave up the right to be an American the second she married into isis. If we let her back in, she will strap a bomb to herself.....those are her orders."
0,ISIS bride and 3 time loser wants to come toAmerica 
0,Brain Flushings: ISIS bride and 3 time loser wants to come to Ameri... 
0,"@SenSchumer Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,@aljola @Casper10666 @Kevin_Maguire I ran away once as a kid and got as far as El Greco in town. I didnt join a terrorist organisation and do you honestly think shed want to come home if ISIS wasnt getting beat over there ? Cannot believe how gullible some people are
0,#Islam:  #Syria #ISIS  #IS  Get your free copy of Peter Townsend's ebook Arabic for Unbelievers today at 
0,"FOX NEWS: British ISIS Bride admits she was brainwashed into believing ISIS, hopes for secondchance  "
0,"@SkyNews SKY News and @BBCNews  The PR teams for ISIS, pro terrorist, anti white anti British. Not a good look and millions are waking up to the fact you are just the international shadow gov propaganda machines. Selling out countries for money you evil blood money parasites"
0,Think this proves she is British after all tbh. 
0,@BetoORourke Radical Democrats are the new Isis and need to be destroyed.
0,Soross children! The man who is destroying the world!
0,"@robreiner Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,Doubt she said that lol
0,@Ezidi2 I hope and pray that the 2912 also get saved from ISIS's clutches soon.
0,Inside ISIS Former Capital: The Forgotten People ofRaqqa 
0,"@billmaher Democrats say Ivanka Trump and Jared Kushner should not have a Top Secret Clearance, BUT Omar is given one so she can send classified info and secrets to ISIS and Iran . DEMOCRATS = the real enemy of America. "
0,@DVATW Were all bored with her. Thought she was s story of the past. Thought isis wouldve hunted her down and done what wed all like to do with her. 
0,Why should we give a shit what a terrorist thinks
0,"so, weed is now legal in ur state"
0,"For not hating America, she certainly made everyone believe her hatred is real. #KeepHerOut---&gt;ISIS bride claims shed be model citizen if she's allowed to return to US: I didnt hate America "
0,This Group Is Trying to Force Trumps Hand on the Non-U.S. Citizen ISIS Bride Issue  via @LifeZette
0,What the f**k is wrong with this man? (and I use that term loosely)
0,ISIS matchmaker who groomed jihadi brides begs to return to UK I committed no harm  You couldn't make this stuff up. Let her join the women that she groomed and let them set up a WI meeting to bitch about how stupid they are. Stay there and ROT !
0,"Diversity in Australia. Three young men inspired by ISIS to set fire to Shia mosque in Melbourne. Would these ;lsame men be ""powerful voices for de-radicalization"" in Canada? Will Australia award them millions for their efforts? #cdnpoli #m103 #freespeech "
0,@seanhannity Radical Democrats are the new Isis and need to be destroyed.
0,Ghost Rider Radio Survival Edition is out!  Top #Terrorism News Stories via @JCNNewswire @JPartarrieu @HamzaBinWalayat #isis #humanrights
0,This latest lie is a good reason why she should not be allowed to live in America; no one twisted her arm when she ran off to join ISIS. Now she wants to come back so she can spy and report back to ISIS; maybe get a good position with them. NO THANKS!!!
0,@sanjeet4444 @britishbullybee It seems that she may have a new PR person-coz all of a sudden she's back giving interviews AND saying all the right things with regards to her marrying an ISIS terrorist.But also being asked for her opinion on brexit-which is a joke!
0,"This piece by @undrawbill is really interesting.#ISIS infamous Chechen commander Omar al-Shishani began life as an irreligious #Georgia-n soldier, before turning to #Salafism.His cousin meanwhile, became a Christian missionary. "
0,@blaiman1 @sunny_hundal @rogthornhill You do realize that ISIS and his leader don't follow the Quran and infact abrogate many verses to justify and carryout their evil deeds?I think you should learn about it before you speak. The professor likely has more accurate knowledge than the terrorist who ignores Quran.
0,Who made up these religious fairy stories? Give  Har ry Potter a run for his money.  Who actually get brain washed into believing such a load of dangerous cobblers and where do they get found?
0,I don't see how you can hate from outside of the clubYou can't even get in
0,When it's No Isis #GAMEDAY but you have the 11pm game 
0,Sometimes you make decision that can affect you for the rest of your life and the consequences are more than most can bare
0,ISIS bride claims shed be model citizen if she's allowed to return to US: I didnt hate America   I wish her well.  I truly do.  But we cannot have her here. It is just too much.  Best if she makes her life elsewhere.
0,'I want to go back to the UK for a second chance' - Isis bride Shamima Begum claims she was brainwashed 
0,"British ISIS Bride admits she was 'brainwashed' into believing ISIS, hopes for second chance "
