Text,Retweet count,Favorite count
b'@NatashaFatah Too friggin bad.   She should be charged by a world court to be set up for detained  ISIS  members as\xe2\x80\xa6 https://t.co/7hlacEp5vh',0,0
"b""Obama didn't want to take on IS IS because he supports Islam.  So that is that.""",0,0
"b""\xf0\x9f\x91\x8d\xf0\x9f\x91\x8f\nIslam=Islamisme, point barre!\nTrahison de l'oligarchie, complice de l'invasion islamique en UE...\n#eurostan\xe2\x80\xa6 https://t.co/Svmt2fExEk""",0,0
b'\xf0\x9f\x92\x9bMis pacientes estrella del d\xc3\xada :\n\xe2\x9c\x94\xef\xb8\x8f Lizette 2.8 kg\n\xe2\x9c\x94\xef\xb8\x8f Lizbeth 2.2 kg \n\xe2\x9c\x94\xef\xb8\x8f Isis 1.6 kg.\n\xe2\x9c\x94\xef\xb8\x8f Fabiola 1.6 kg.\nMuchas felicidades \xf0\x9f\x8e\x8a',0,0
b'@yeohyuck vc pra mim eh so isis agora',0,0
b'@IsisCanal QUAL ISIS??',0,0
b'@WalshFreedom Ummmmmm they also ban ISIS videos and praise.',0,0
"b'@nandajusuf @LedgerPolitics @nyonyabengkel Pemikiran yg bagus, tidak salah. Rasa kemanusianannya terasa. Indonesia\xe2\x80\xa6 https://t.co/WjCMqtp7Ad'",0,0
b'Daniel- conhecidos e colegas ou quando eu fiz merda pra Algm ou a @marinasgv \nDaniboy- quase todo mundo do clg\nDani\xe2\x80\xa6 https://t.co/bL2T0hwreC',0,0
b'ISIS sympathiser mowed down Melbourne pedestrians gets life in jail https://t.co/z861VJq0g5 via https://t.co/Dx1jmMvHZs',0,0
b'@ShaharAziz1 @Meir_Lipa @SittingCalf @hannyka6 @MoonwalkerSama @minskeee @Vrouwe @glaser_holly @laielkha @NaxaRock\xe2\x80\xa6 https://t.co/MTsMhEk5lz',0,0
b'Obama employed them are you kidding',0,0
b'@RyanAFournier Obama set up the system to attack ISIS. Trump got mop up duty. Way to go Bone Spurs.',0,0
b'@RyanAFournier Hell Obama created ISIS his only legacy https://t.co/9YQHpPZMkj',0,0
"b'@umnoonline @Sir_Azri Tak ada masalah langsung dr segi fiqh. Yg ada masalah bila UMNO PAS bersifat spt Taliban, Extremist Pakistan &amp; ISIS.'",0,0
"b'@ojedalis Amiga el ISIS el ELN los colectivos, \xc3\xa9sos no les importa cu\xc3\xa1nto s\xc3\xa9 proteste, a Hitler lo \xc3\xbanico que lo obl\xe2\x80\xa6 https://t.co/SS9bN0Rd3r'",0,0
b'Thank you MR PRESIDENT',0,0
"b'Isis \xc3\xa9 muito perfeita, 0 defeitos'",0,0
b'@LeuncaK @OutFoldPodcast @Omaymam_94 @angerspreadthin @twittwootwiggy @JaiBoy According to isis your god told them\xe2\x80\xa6 https://t.co/iv21aQn8YQ',0,0
"b'Ndak perlu buang2 energi dan biaya mengurus, cabut status kewarganegaraan mereka.'",0,0
"b'@umnoonline @Sir_Azri Ini satu lagi bukti bahawa UMNO-PAS akan membawa Malaysia ke arah Islam versi Pakistan, Sudan, Iraq (ISIS) dan Iran.'",0,0
b'@RyanAFournier Obama was isis',0,0
"b""https://t.co/DtWPAbmtOw #Persecution-advocacy, Nigeria terrorist Hotspot, #Christians Killed daily, #America's ISIS\xe2\x80\xa6 https://t.co/eidyIVVkVg""",0,0
b'amanh\xc3\xa3 \xc3\xa9 aniversario da Isis',0,0
b'@RyanAFournier @thinker_bella Obama grew ISIS',0,0
b'That\xe2\x80\x99s what courage and integrity looks like. We need more ppl like him.',0,0
"b'It still resonates as a disgusting premeditated baseless act.  All part of the master plan, research PNAC - Project\xe2\x80\xa6 https://t.co/znlZ03xofY'",0,0
b'@RyanAFournier That\xe2\x80\x99s because Obama founded ISIS and brought them all here.',0,0
"b'Pulang ke negara asal bisanya kagak tibat, tapi bikin organisasi simpatisan lain yang kata dia lbh baik... eek kuci\xe2\x80\xa6 https://t.co/ozruf3FVym'",0,0
b'@lenatheplug @KendraSpade @AnaFoxxx @adrianachechik You need to eat a milf realll soon!\nSo choose any of those!\n Ro\xe2\x80\xa6 https://t.co/Yacje30lLZ',0,0
"b""#Muslim:  #Syria #ISIS  #IS Allah the mutilator - freel the 'peace' https://t.co/vZ4lPocSph""",0,0
"b'Jangan biarin balik, ntar bisa jd teroris disini'",0,0
b'Kinda hard since he financed them',0,0
b'@BamsMozzad @Dennysiregar7 Jadi pejuang isis aja bro. Dah pas tu sama profpicnya. Trus mati deh di medan perang yes\xe2\x80\xa6 https://t.co/W9pO0yHRrQ',0,0
"b""@GeorgeWept You should never make fun of ISIS. Those guys'll kill you!""",0,0
b'Isis is always coming at me; through one person or another. NOT TODAY ISIS!!!',0,0
b'Quero resgatar essa Isis de 7 anos confiante e com um futuro brilhante... ser\xc3\xa1 que ainda d\xc3\xa1 tempo?',0,0
"b""Hell yeah that's the best idea I've heard in a long time, I'm down for that..""",0,0
b'If this keeps going like this there may be soon',0,0
"b'HEADLINE: Kekhalifahan Tamat, ISIS Ubah Taktik dan Bangkitkan Sel Tidur? https://t.co/DWVJ6d10Wo'",0,0
b'@TirtoID Salah satu hal yg bisa bikin kehilangan kewarganegaraan Indonesia adalah bergabung dgn militer asing. Kalo\xe2\x80\xa6 https://t.co/ZQWo295bGX',0,0
"b""En estos momento en Galer\xc3\xadas Diana Microteatro Acapulco presenta 'Bambalina y el valor de las diferencias'. Con la\xe2\x80\xa6 https://t.co/JlbeuFVH33""",0,0
b'@isismaese Thank you Isis \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\x92\x9c',0,0
b'Kok pulang? Padahal bentar lagi masuk surga',0,0
b'\xe2\x9b\x94ISIS\n\n\xe2\x9e\xa1https://t.co/xp4sBOEDnE\n\xf0\x9f\x86\x94https://t.co/JLGNUTXLM6\n\n\xe2\x9e\xa1https://t.co/xM6ufWU4D1\n\xf0\x9f\x86\x94https://t.co/dTWDOq1OmR\n\n[ #KatibaDesKuffars ]',0,0
b'@Oliveiraamts isis',0,0
"b'laura- todos\nmaura- muitos\nlau- livia, poly, gica e gabs e pessoas aleatorias forcando intimidade\ngrande amor da mi\xe2\x80\xa6 https://t.co/lCOel2lsP1'",0,0
"b""Jihad Will Continue Despite ISIS' Caliphate Dream Being Over - Freedom Outpost https://t.co/GAv4i2xaVe""",0,0
b'@AlphaJackal And this is not the same as just adding mp5 which hel and Isis have a passive for',0,0
b'@MattRoberts19 @flecha2 @AnnCoulter Unemployment. The economy. Relations with NK.  Isis....  to name a few - specif\xe2\x80\xa6 https://t.co/YK4jyk0OPt',0,0
b'ISIS have been renamed as Syrian Democratic Forces by the US.',0,0
b'Mau dikasih balik ke indonesia??? \xf0\x9f\x98\xb4',0,0
b'@RyanAFournier Obama funded isis',0,0
b'@Isiis_nogueira KKKKKKKKKKKK AH N\xc3\x83O ISIS',0,0
b'El valiente y sufrido pueblo de #Siria se liber\xc3\xb3 del #ISIS grupo criminal #Terrorista financiado por el gobierno de\xe2\x80\xa6 https://t.co/JUqfk7eLWo',0,0
"b'La\xc3\xads - Minha m\xc3\xa3e, minhas primas e alguns amigos\nLanilda - meus amigos da Unifei \nLaminha - meu padrinho\nMinha filha\xe2\x80\xa6 https://t.co/3paXtqEYLT'",0,0
b'mantep emang ini sisa sisa kumpulan yg dulunya teriak mau jihad \xf0\x9f\x91\x8f',0,0
b'What do you mean he wishes he took them on hell he armed them!',0,0
b'Mais baixos q eu n\xc3\xa3o tem opini\xc3\xa3o\n\n boa noite minha consagrada Isis',0,0
b'woke white woman: *puts on hijab to show solidarity with islam*\neveryone: wow so brave\nme: *puts on isis uniform an\xe2\x80\xa6 https://t.co/7apmkqDGkg',0,0
b'@SyriaCivilDef @kmk5073 The white helmets are just Isis in disguise robbing and raping people before the real help arrives',0,0
b'\xe7\x8f\xbe\xe4\xbb\xa3\xe6\x88\xa6\xe3\x83\xaa\xe3\x82\xa2\xe3\x83\xabFPS\xe3\x81\xa7ISIS\xe3\x81\x94\xe3\x81\xa3\xe3\x81\x93\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xe3\x80\x82\xe3\x80\x82\xe3\x81\xbf\xe3\x82\x93\xe3\x81\xaa\xe3\x81\xa7\xe3\x82\xa2\xe3\x83\x83\xe3\x83\xa9\xe3\x83\xbc\xe3\x82\xa2\xe3\x82\xaf\xe3\x83\x90\xe3\x83\xab\xe5\x8f\xab\xe3\x81\xb3\xe3\x81\xaa\xe3\x81\x8c\xe3\x82\x89AK\xe3\x81\xa8RPG-7\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\xb6\xe3\x81\xa3\xe6\x94\xbe\xe3\x81\x97\xe3\x81\xa6\xe9\x81\x8a\xe3\x81\xb3\xe3\x81\x9f\xe3\x81\x84\xe3\x81\x9e\xe3\x80\x82\xe3\x80\x82\xe3\x80\x82\xe3\x83\xaa\xe3\x82\xa2\xe3\x83\xab\xe7\xb3\xbbFPS\xe3\x81\xaf\xe3\x82\x84\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xe3\x80\x81',0,0
b'@RyanAFournier Barry was funding ISIS',0,0
b'\xe3\x81\x9f\xe3\x81\xa0\xe3\x81\x84\xe3\x81\xbe\xef\xbc\x81\xe3\x81\x8a\xe3\x82\x84\xe3\x81\x99\xe3\x81\xbf\xef\xbc\x81\xe3\x81\xbb\xe3\x81\x8b\xe3\x82\x8b\xe3\x80\x80#ISIS\xe3\x80\x80#ISIL\xe3\x80\x80#taiji\xe3\x80\x802739',0,0
"b'@RyanAFournier Renegade did take on ISIS, he gave them American cars (cash4clunkers) he gave them loads of money, h\xe2\x80\xa6 https://t.co/juYhNX4yTW'",0,0
b'@MKellyMN @PrisonPlanet @brianstelter The same Obummer who bowed to ISIS? How many innocents died as a result of hi\xe2\x80\xa6 https://t.co/om9EN69Cxt',0,0
b'@RyanAFournier Oops! The car park is now under new management. ISIS is gone.',0,0
b'Women: cancelled',0,0
b'Targeted #ISIS accounts\nhttps://t.co/rtOrbB56DW\nhttps://t.co/nXQ24kShgJ\nhttps://t.co/SBfnKqaQ0i\n#targets #iceisis #opiceisis',0,0
b'@Shaforden16 @GregAFish @AhmedBaba_ Yokel Haram. Vanilla Isis. The Talibanjo.',0,0
b'@brother_chui \xe9\x82\xa3\xe6\x88\x91\xe4\xb9\x9f\xe5\xbe\x88\xe5\xa5\xbd\xe5\xa5\x87\xe7\xbe\x8e\xe5\x9b\xbd\xe4\xb8\xba\xe4\xbb\x80\xe4\xb9\x88\xe4\xb8\x8d\xe8\x83\xbd\xe5\xae\xb9\xe5\xbf\x8disis\xe7\x9a\x84\xe5\xad\x98\xe5\x9c\xa8\xef\xbc\x8c\xe4\xbb\x96\xe4\xbb\xac\xe6\x98\x8e\xe6\x98\x8e\xe4\xb9\x9f\xe6\x98\xaf\xe5\x9d\x9a\xe5\xae\x9a\xe7\x9a\x84\xe7\xa9\x86\xe6\x96\xaf\xe6\x9e\x97\xe4\xbf\xa1\xe4\xbb\xb0\xe8\x80\x85\xe5\x95\x8a\xef\xbc\x81\xe6\x89\x80\xe4\xbb\xa5\xe6\x88\x91\xe7\x9f\xa5\xe9\x81\x93\xe6\x82\xa8\xe6\x98\xaf\xe5\xbe\x88\xe7\x96\xbc\xe6\x81\xa8\xe9\x82\xa3\xe4\xba\x9b\xe4\xbc\xa4\xe5\xae\xb3\xe7\xa9\x86\xe6\x96\xaf\xe6\x9e\x97\xe7\x9a\x84\xe4\xba\xba\xe5\x8c\x85\xe6\x8b\xac\xe4\xb8\x80\xe9\x83\xa8\xe5\x88\x86\xe7\xbe\x8e\xe5\x9b\xbd\xe4\xba\xba\xe5\x9c\xa8\xe5\x86\x85\xef\xbc\x8c\xe6\x89\x80\xe4\xbb\xa5\xe5\xb8\x8c\xe6\x9c\x9b\xe6\x82\xa8\xe8\x83\xbd\xe5\x9c\xa8\xe7\xbe\x8e\xe5\x9b\xbd\xe5\xaa\x92\xe4\xbd\x93\xe4\xb8\x8a\xe5\x8f\x91\xe5\xb8\x83\xe4\xba\x9b\xe6\x94\xaf\xe6\x8c\x81\xe5\x8f\x99\xe5\x88\xa9\xe4\xba\x9a\xe7\xa9\x86\xe6\x96\xaf\xe6\x9e\x97\xe7\x9a\x84\xe6\x96\x87\xe7\xab\xa0\xe8\xae\xa9\xe4\xbb\x96\xe4\xbb\xac\xe5\x9c\xa8\xe7\xbe\x8e\xe5\x9b\xbd\xe4\xbc\xa0\xe6\x95\x99\xef\xbc\x8c\xe8\xae\xa9\xe7\xbe\x8e\xe5\x9b\xbd\xe5\x81\x9c\xe6\xad\xa2\xe5\xaf\xb9\xe5\x8f\x99\xe5\x88\xa9\xe4\xba\x9a\xe7\xa9\x86\xe6\x96\xaf\xe6\x9e\x97\xe7\x9a\x84\xe8\xbf\xab\xe5\xae\xb3\xef\xbc\x81',0,0
b'@OLDFLACO @seanhannity And no ISIS.. just sayin',0,0
"b""@Elizabeth_McLau You'd think they'd have something to say about the supposed defeat of ISIS.""",0,0
b'@wayneRu56 @MrTravoli @thehill You do have google right?  I\xe2\x80\x99m sure you can find McCain celebrating the nazi torch m\xe2\x80\xa6 https://t.co/JAeoM80xhh',0,0
b'@Jasamluver11 @ProudNanaK @lexilovesJasam @Kelsey8125 @Jennife03664714 Lol not unseasoned chicken. Does that mean h\xe2\x80\xa6 https://t.co/xxw1Rv9hZy',0,0
b'Bukan kah kalo mati dalam jihad alloh akan berikan surga? Kenapa malah pulang? Sudah ga yakin kalo tidak akan ke su\xe2\x80\xa6 https://t.co/qymmoQQeIz',0,0
"b""@JoeTalkShow @mdkroner I would think that the Bush family in general would oppose President Trump's tough stance on\xe2\x80\xa6 https://t.co/ljyekzHhkY""",0,0
"b""@kfz1980 @thehill 1st off, Obama's rebels capture 1/2 of Syria, tired of fighting Russia, hit Iraq. He created ISIS\xe2\x80\xa6 https://t.co/S2tbFJ15cp""",0,0
b'@kevin_wiener They won\xe2\x80\x99t Trudeau pals with him also osama Bin laden went to his sister\xe2\x80\x99s wedding look at Boyle\xe2\x80\x99s co\xe2\x80\xa6 https://t.co/tXHC5dkSXt',0,0
b'@Imamofpeace Stop chatting shit. \nThis is not an exclusively ISIS thing.',0,0
"b""It's a Walmart in #Minnesomalis, Minnesota. \xf0\x9f\xa4\xab\xf0\x9f\xa4\xab\xf0\x9f\xa4\xab""",0,0
b'Kuch jyada hee ho raha hai',0,0
b'#Kurds call for \xe2\x80\x98Nuremberg-style\xe2\x80\x99 tribunal for #ISIS Islamic State terrorists\nThere is international disagreement a\xe2\x80\xa6 https://t.co/b9zVKdVPQd',0,0
"b'Sabrina- todo mundo kk\nSah/ sasa - amigos mais pr\xc3\xb3ximos\nBina-meus padrinhos, meus primos, meus tios e meus av\xc3\xb3s\nBib\xe2\x80\xa6 https://t.co/5xXs1uryve'",0,0
b'western women infiltrating Islam to fuck it up with feminism is pretty funi tbh',0,0
b'Balik lagi? Tapi dijadikan tahanan rumah sih oke oke aja. Takut malah bikin sekte di indonesia. Anaknya juga harus\xe2\x80\xa6 https://t.co/lUK376r7MR',0,0
"b'Why do people seem to ignore obama is on video saying ""we are arming isil forces in Syria etc"". That is ISIS lol. H\xe2\x80\xa6 https://t.co/fPpyRLLsTq'",0,0
b'@MrAndyNgo If you want to blame someone blame ISIS.',0,0
b'How can a fucking imam not know what a tawhid is. Nigga certainly gets that Mossad bread fr',0,0
"b'@JFNYC1 @CNN @MSNBC ""\xec\xb9\xb4\xed\x83\x80\xeb\xa5\xb4""\xec\x9d\x98 \xec\x9e\x90\xea\xb8\x88\xec\xa4\x84\xec\x97\x90 \xeb\x8c\x80\xed\x95\x9c \xeb\x89\xb4\xec\x8a\xa4? \xec\x9d\xb4 \xeb\x82\x98\xec\x98\xa4\xeb\x8a\x94\xeb\x8d\xb0,, \xec\x95\x84\xeb\xac\xb4\xeb\x9e\x98\xeb\x8f\x84 ""\xec\xb9\xb4\xed\x83\x80\xeb\xa5\xb4""\xea\xb0\x80 \xed\x85\x8c\xeb\x9f\xac\xec\xa7\x91\xeb\x8b\xa8 \xed\x9b\x88\xeb\xa0\xa8\xec\x9d\x84 \xec\xa7\x80\xeb\x8f\x85\xed\x95\x98\xea\xb2\x8c \xeb\xb0\x9b\xec\x9d\x80\xea\xb2\x83\xec\x9c\xbc\xeb\xa1\x9c \xec\x83\x9d\xea\xb0\x81\xeb\x90\xa9\xeb\x8b\x88\xeb\x8b\xa4.\n\xea\xb8\x80\xeb\xa1\x9c\xeb\xb2\x8c\xeb\xa6\xac\xec\x8a\xa4\xed\x8a\xb8 -\xec\xa4\x91\xea\xb5\xad, \xec\x9d\xb4\xeb\x9e\x80, \xeb\xb6\x81\xed\x95\x9c, \xed\x97\xa4\xec\xa6\x88\xeb\xb3\xbc\xeb\x9d\xbc, IS\xe2\x80\xa6 https://t.co/lxGof0kqZz'",0,0
b'GAK USAH PULANG!',0,0
"b'Este fin de semana el grupo yihadista ISIS fue derrotado en el territorio que hab\xc3\xada invadido en Siria, su autoprocl\xe2\x80\xa6 https://t.co/qvtcbdPK4f'",0,0
"b""En estos momento en Galer\xc3\xadas Diana Microteatro Acapulco presenta 'Bambalina y el valor de las diferencias'. Con la\xe2\x80\xa6 https://t.co/rAznXmna0l""",0,0
b'\xe2\x9b\x94ISIS\n\n\xe2\x9e\xa1https://t.co/ujgowtPRuV\n\xf0\x9f\x86\x94https://t.co/h6KQOD9s9F\n\n\xe2\x9e\xa1https://t.co/9x91uKoeFS\n\xf0\x9f\x86\x94https://t.co/EALJg4hcun\n\n[ #KatibaDesKuffars ]',0,0
b'#ISIS high priority target. Please report\xf0\x9f\x91\x87\n\n\xf0\x9f\x8e\xaf https://t.co/EsA6O9TPmP\n\xf0\x9f\x86\x94 https://t.co/0I268dktOU\n\n[\xd9\x90] HACKED 2013  \xf0\x9f\x91\xbb\xe2\x80\xa6 https://t.co/lF8bSU3cUX',0,0
b'\xce\x94\xce\xb9\xce\xb1\xcf\x88\xce\xb5\xcf\x8d\xce\xb4\xce\xb5\xce\xb9 \xce\xb7 \xce\x95\xce\x9b.\xce\x91\xce\xa3. \xcf\x8c\xcf\x84\xce\xb9 \xce\xbf \xcf\x84\xce\xb6\xce\xb9\xcf\x87\xce\xb1\xce\xbd\xcf\x84\xce\xb9\xcf\x83\xcf\x84\xce\xae\xcf\x82 \xcf\x84\xce\xb7\xcf\x82 \xce\x9f\xcf\x85\xce\xb3\xce\xb3\xce\xb1\xcf\x81\xce\xaf\xce\xb1\xcf\x82 \xce\xad\xcf\x87\xce\xb5\xce\xb9 \xcf\x83\xcf\x87\xce\xad\xcf\x83\xce\xb7 \xce\xbc\xce\xb5 \xcf\x84\xce\xb9\xcf\x82 \xce\xb5\xce\xbb\xce\xbb\xce\xb7\xce\xbd\xce\xb9\xce\xba\xce\xad\xcf\x82 \xce\xbc\xcf\x85\xcf\x83\xcf\x84\xce\xb9\xce\xba\xce\xad\xcf\x82 \xcf\x85\xcf\x80\xce\xb7\xcf\x81\xce\xb5\xcf\x83\xce\xaf\xce\xb5\xcf\x82 - \xce\xa4\xce\xbf \xcf\x87\xcf\x81\xce\xbf\xce\xbd\xce\xb9\xce\xba\xcf\x8c\xe2\x80\xa6 https://t.co/phSJqv72mH',0,0
b'Absolutely. The plan was to provide safety while ISIS occupied the land. Time to send them home.',0,0
"b'#Muslim:  #Syria #ISIS  #IS ""The Mecca Mystery"" by Peter Townsend.   https://t.co/zkPQcwfiAX'",0,0
"b'#Islam #Syria #Paris #London  ISIS, Islamic or not? Judge for yourself. https://t.co/YcUiln7U0d'",0,0
"b""@SY_R_I_A_N WTF? ISIS is wiped out so they can't claim they were targeting them.""",0,0
b'Tolong ya ditolak aja! Enak aja mau pulang ke indo. Ntar jadi teroris ngeledakin gereja!',0,0
"b'iris: todo mundo\nisis: todos os professores, natous e todo mundo\ningrid: todo mundo\nires: estabelecimentos comercia\xe2\x80\xa6 https://t.co/275kNYSYFl'",0,0
b'Obamas plan was never to eliminate ISIS. He created them.\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9c\x9d\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',0,0
"b""A pack of lies in Iraq war.\nThis is the same US is trying to do in Venezuela, right now.\nSpread the truth!! \nDon't\xe2\x80\xa6 https://t.co/yOkQ0crQIo""",0,0
b'NOT TODAY ISIS.',0,0
b'4 ISIS-K leaders killed in separate airstrikes conducted in Nangarhar province\n\nhttps://t.co/ihrDqVF8NM',0,0
b'Isis Adalah Islamic State of Iraq and Syiria',0,0
"b'If I were a Muslim, I would probably be deeply offended by this. It is nothing more than virtue signaling. \n\nAnd of\xe2\x80\xa6 https://t.co/zI8CBUDmOW'",0,0
b'@JulissaLga @Isisvalenzuela We bn preocupada isis por sus u\xc3\xb1as Y LO SUBES A TWITTER eres la escoria julissa',0,0
b'@FeyreArcheron6 isis tb',0,0
b'We want every REFUGEE that Obama put in America to destroy us to be deported back where they came from now that ISI\xe2\x80\xa6 https://t.co/3HIoOe7Enp',0,0
b'ISIS bubar mampussss......jingan',0,0
b'.@JebBush Where is George?',0,0
b'Not on our watch brother\xf0\x9f\x98\x82',0,0
b'@LUFC_UM @jfirthlufc @Lewishunt893 Just because the majority were white people it doesn\xe2\x80\x99t mean they believe in god\xe2\x80\xa6 https://t.co/SFTMT2rjvZ',0,0
"b""@Brewhaman If he wants to keep his citizens safe he should protect us with white men. They're the biggest terrorist\xe2\x80\xa6 https://t.co/E2BdNTKV0X""",0,0
b'Obama was a weak socialist as is our Canadian Liberals. #TrudeauIsDone',0,0
b'\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\n\nFlaviane\nLeit\xc3\xa3o \nEmiliana\nGabrielly\nMaria\nAlexia\nLet\xc3\xadcia\nIsis\nKatielle\nMaria\nRaquel\n\n\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97',0,0
b'No he does not!  People still do not understand the inner man and his true agenda. Every move and action including\xe2\x80\xa6 https://t.co/uuZoHV0MwN',0,0
b'@LUFC_UM @jfirthlufc @Lewishunt893 Just because the majority were white people it doesn\xe2\x80\x99t mean they believe in god\xe2\x80\xa6 https://t.co/1dj6fajy4R',0,0
b'Lah....',0,0
b'Anyway you can help get him home?? @tedcruz @SenTedCruz @charliekirk11 @',0,0
b'#auspol #ausvotes #npc #pc #sjw #virtuesignalling #normies #trojanhorse #dhimmis',0,0
b'luiza- meus pais bravos cmg e os amgs quando querem falar s\xc3\xa9rio \nlulu- os mais pr\xc3\xb3ximos mas a alice q come\xc3\xa7ou\nluh-\xe2\x80\xa6 https://t.co/g685ezTHKT',0,0
b'any niggh wearing black forces could take on isis by himself',0,0
"b'@Imamofpeace Its not a ISIS sign Only, the adapted it'",0,0
"b'he ISIS worldview dominates\xe2\x80\x94not in some distant theater of war, but right smack in the West itself (an internet sea\xe2\x80\xa6 https://t.co/qJXLGPr9yP'",0,0
b'@Cernovich https://t.co/7FVwLoon0A',0,0
b'@RyanAFournier You mean Obama wishes he had funded ISIS better so they would have lasted longer.',0,0
b'tapi ya i ngikut sejewe anti dipulangin sih\n\nmodelan kena doktrin isis yg gampang bener gorok leher orang ama rela\xe2\x80\xa6 https://t.co/ewNwqaVxFu',0,0
"b'Ga perlu pemerintah, habis diblow up sedemikian rupa pasti ada simpatisannya jemput. \n\nNah kalo udah di Indo nya ba\xe2\x80\xa6 https://t.co/8qNnZkOx4T'",0,0
"b""The beautiful, courageous women of the YPJ \xe2\x9d\xa4 They fought ISIS &amp; won. Look at them, Aren't they spectacular! https://t.co/ETHplCGjpO""",0,0
b'@RyanAFournier Ya @BarackObama @POTUS44 funded isis with all that money he supposedly lost \xf0\x9f\x99\x84 Obama will alway be a joke of a president',0,0
"b'....while pedo, Isis, BLM and Antifa BS continue.'",0,0
b'@IlhanMN ...not today ISIS. https://t.co/LnHM61qVNd',0,0
b'As Milo said and I sadly paraphrase: \n \xe2\x80\x98This is what cultural suicide looks like.\xe2\x80\x99\xf0\x9f\xa4\xae',0,0
"b'marina = fam\xc3\xadlia, amigos que me conheceram fora da web e namorado\nmarininha = pouqu\xc3\xadssimos amigos e a dentista que\xe2\x80\xa6 https://t.co/UdQiNMmpQ6'",0,0
b'luiza- meus pais bravos cmg e os amgs quando querem falar s\xc3\xa9rio \nlulu- os mais pr\xc3\xb3ximos mas a alice q come\xc3\xa7ou\nluh-\xe2\x80\xa6 https://t.co/Tsd1Icbo0T',0,0
b'\xe2\x9c\x94\nNow that Trump eliminated ISIS\ncan we STOP taking in refugees\nAND send the ones we have BACK!?',0,0
"b'\xe2\x80\x9cEl ISIS no ha muerto, la guerra\xc2\xa0sigue\xe2\x80\x9d https://t.co/kg5a2ugUON https://t.co/jw0jL2NGva'",0,0
"b'\xe2\x80\x9cVenir a Siria fue un gran error. Era mayor de edad, pero fui est\xc3\xbapido\xe2\x80\x9d Cabizbajo y esposado, el joven combatiente\xe2\x80\xa6 https://t.co/aI3O6VFPvx'",0,0
b'@EUinIsrael @FedericaMog @ambfranceisrael @EmbEspIsrael @CzechEmbassyIL @PLinIsrael @martinoweiss @ItalyinIsrael\xe2\x80\xa6 https://t.co/qCLUCoPE70',0,0
b'@RyanAFournier He funded ISIS. never forget',0,0
"b'@ulinyusron Harusnya jangan diterima lagi ni orang2, mereka ikut ke suriah karena ga punya sama sekali jiwa nasiona\xe2\x80\xa6 https://t.co/9vezAvQlEM'",0,0
"b'The ISIS worldview dominates\xe2\x80\x94not in some distant theater of war, but right smack in the West itself (an internet se\xe2\x80\xa6 https://t.co/vckdpawzzz'",0,0
b'Eduardo - ???\nEdu - trabalho e amigos \nDudu - minha irm\xc3\xa3 e pracinha\nDuda - daniboy\nAmego - jon\nMoren\xc3\xa3o da penha - a\xe2\x80\xa6 https://t.co/XpzqNINbR4',0,0
"b'\xe2\x80\x9cThe Spirit of God, working its miracle of change w/in the heart, becomes the ultimate authority, the agent of tran\xe2\x80\xa6 https://t.co/Qu9v995qXR'",0,0
b'@juliaso10729245 Eu sentia essa dor antes de saber que tava gr\xc3\xa1vida kkkkk isis vai ter um amiguinho (a)\xf0\x9f\x98\x8d',0,0
b'His goblok',0,0
b'Been saying it for weeks now but the new MSM talking point is to compare anything that is even remotely pro-white t\xe2\x80\xa6 https://t.co/vhrE6eC8tR',0,0
"b'@SecPompeo @StateDept @USAID BREAKING: Ongoing right now, #Israel and the #US jointly bombing #Syria #Aleppo.\n\nThis\xe2\x80\xa6 https://t.co/kusZDGwXDl'",0,0
